org,repo,datalake,github
Microsoft,HelixNodeSample,0,0
Microsoft,Loop-Where-I-Am-Android,0,0
Microsoft,MgmtSolutions,0,0
Microsoft,Soran_Test,0,0
Microsoft,windows-community-content,0,0
Microsoft,windows-insider-content,0,0
Microsoft,pxt-backend,14,16
Microsoft,ReportingServicesTools,35,40
Microsoft,PowerBI-visuals-decision-tree,3,4
Microsoft,PowerBI-visuals-clustering-kmeans,2,3
Microsoft,CloudAppSecurityDocs,22,29
Microsoft,Cognitive-TextAnalytics-Windows,5,24
Microsoft,StoreBroker,46,49
Microsoft,ospo-metrics-web,0,0
Microsoft,BusinessPlatformApps,571,603
Microsoft,sp-dev-docs.ru_ru,0,0
Microsoft,sp-dev-docs.zh_tw,0,0
Microsoft,powerbi-visuals-utils-interactivityutils,11,11
Microsoft,Voice-Controlled-Calendar,0,0
Microsoft,ODBCTest,3,3
Microsoft,microsoft-r,8,8
Microsoft,DiagManagerMSFT,35,35
Microsoft,vsts-jboss-wildfly,6,6
Microsoft,DataStoriesSamples,1,1
Microsoft,WingtipSaaS-OLD,17,13
Microsoft,carbon,826,826
Microsoft,GraphEngine,82,0
Microsoft,vscode-azurecli,3,3
Microsoft,mesos-log,2,2
Microsoft,EasyRepro,0,0
Microsoft,r-server-loan-credit-risk,6,6
Microsoft,checkedc-lnt,1,1
Microsoft,moto-trial-racer-wp,0,0
Microsoft,ansible-azure,0,0
Microsoft,Thali,0,0
Microsoft,activate-sensorcore,0,0
Microsoft,puppetforgegate,0,0
Microsoft,js-client-library,6,6
Microsoft,ApplicationInsights-Android,88,88
Microsoft,dotnet-apiweb,27,27
Microsoft,mwt-ds-louiemart,1,1
Microsoft,HockeyApp-Jenkins-Jobs,0,0
Microsoft,moodle-profilefield_oidc,0,0
Microsoft,AppInsights-AgentStartupTask,0,0
Microsoft,mail2bug,66,66
Microsoft,ngconf2015demo,44,0
Microsoft,windows,14,14
Microsoft,CMake,24,0
Microsoft,msft-demo-preview-tool,1,1
Microsoft,SCVMMLinuxGuestAgent,1,1
Microsoft,F12DevTools-Samples,0,0
Microsoft,java-example-client-data-io,0,0
Microsoft,Windows-appsample-marble-maze,2,0
Microsoft,Windows-classic-samples,16,17
Microsoft,LightLDA,52,0
Microsoft,vscode-textmate,45,45
Microsoft,PowerBI-Angular,18,0
Microsoft,graphics-driver-samples,52,0
Microsoft,vscode-tsd-recommender,0,0
Microsoft,distributed_skipgram_mixture,6,6
Microsoft,HackBoxAdmin,60,65
Microsoft,Partner-app-development,0,0
Microsoft,typescript-chrome-tools-extension,0,0
Microsoft,vscode-website,633,634
Microsoft,ux_guidelines_zh-cn,0,0
Microsoft,Angara.Serialization,4,4
Microsoft,VBA-content_ja-jp,0,0
Microsoft,VBA-content_zh-tw,0,0
Microsoft,Sway_ko-kr,0,0
Microsoft,microsoft-partner-center,0,0
Microsoft,EMDocs,102,107
Microsoft,moonshine-gateway,0,0
Microsoft,moonshine-docs,0,0
Microsoft,dapjs,1,1
Microsoft,AADConnectConfigDocumenter,4,4
Microsoft,AzureBeat,0,0
Microsoft,DirectXMath,49,49
Microsoft,RefDocTest,27,27
Microsoft,microsoft-r-deployr-api-content,0,0
Microsoft,api-compat,0,0
Microsoft,UWPCommunityToolkit-docs,48,48
Microsoft,iCMS_WDG_Pilot_II_Prod_af-ZA,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_ar-AE,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_en-AU,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_en-NZ,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_es-AR,0,0
Microsoft,PowerBI-visuals-chiclet,0,0
Microsoft,Docker-PowerShell-Private,4,4
Microsoft,ospo-witness-extension-ipscan,73,92
Microsoft,HandwritingInterop,0,0
Microsoft,VMM_CMS,1,1
Microsoft,ChakraSharp,0,0
Microsoft,AdminRepo_zh-TW,0,0
Microsoft,Techcon_dogfooding2_ru-RU,0,0
Microsoft,TestingAgainKed_fr-FR,0,0
Microsoft,ExPerfAnalyzer,0,0
Microsoft,ReSub,11,15
Microsoft,Reporting-Services-LoadTest,2,2
Microsoft,LightRNN,1,1
Microsoft,helix,80,80
Microsoft,powerbi-visuals-utils-chartutils,14,14
Microsoft,powerbi-visuals-utils-formattingutils,16,16
Microsoft,powerbi-visuals-utils-svgutils,9,9
Microsoft,xbox-live-api,149,148
Microsoft,FastRDFStore,0,0
Microsoft,dag-history-component,15,15
Microsoft,powerbi-visuals-pulsechart,11,11
Microsoft,PowerBI-visuals-dbscan,3,3
Microsoft,powerbi-visuals-dualkpi,1,1
Microsoft,NuGetIISAppServerConfig,0,0
Microsoft,wcf-docker-samples,3,5
Microsoft,mxchip-wifi-mbed-os5,0,0
Microsoft,PowerBI-Developer-Samples,5,5
Microsoft,SplunkAddonForAzureMonitorActivityLogs,0,0
Microsoft,vscode-springqbr,0,0
Microsoft,PowerBI-visuals-forcasting-exp-interactive,0,0
Microsoft,PowerBI-visuals-dbscan-interactive,0,0
Microsoft,Network-Adapter-Class-Extension,5,5
Microsoft,AI-Immersion-Workshop,1,12
Microsoft,HolographicSouvenirProject,0,2
Microsoft,ospo-testing-manager-new-repos1,0,0
Microsoft,BotBuilder-RealTimeMediaCalling,1,1
Microsoft,real-time-filter-demo,5,5
Microsoft,TypeScriptSamples,142,0
Microsoft,dotnet-features,1,1
Microsoft,dotnet-samples,33,34
Microsoft,azure-chat-for-java,4,4
Microsoft,fog,2,2
Microsoft,SimpleTracks,0,0
Microsoft,TypeScript-Docs,241,0
Microsoft,ConnectedServices,5,5
Microsoft,ApplicationInsights-App-Android,6,6
Microsoft,SharePointMigration,0,0
Microsoft,vso-private-test,0,0
Microsoft,js-example-fraud-score-basics,1,1
Microsoft,clang-cppstat,1,0
Microsoft,llvm-1,0,0
Microsoft,azure-shortcuts-for-java,24,24
Microsoft,HockeyApp-DevApp-for-IOS,327,327
Microsoft,TVHelpers,39,39
Microsoft,generator-docker,137,0
Microsoft,ProjectOxford-ClientSDK,96,0
Microsoft,vscode-htmltagwrap,10,10
Microsoft,HealthClinic.biz,20,20
Microsoft,vscode-mvpsummit,0,0
Microsoft,connectDemo,0,0
Microsoft,vscode-filewatcher-windows,11,11
Microsoft,opensource-portal,27,27
Microsoft,cordova-plugin-hockeyapp,3,4
Microsoft,virtualization-ui,6,6
Microsoft,vscordovadocs,59,59
Microsoft,C-E-Localization,0,0
Microsoft,azure-gallery,0,0
Microsoft,ProjectOxford-Apps-MimickerAlarm,12,12
Microsoft,vscode-cordova,273,0
Microsoft,Sway_de-de,0,0
Microsoft,process-customization-scripts,4,5
Microsoft,Imagine_stealthbot,0,0
Microsoft,PBI-Solution-Template,0,0
Microsoft,azure-tools-for-java,395,0
Microsoft,moonshine-emt,1,1
Microsoft,moonshine-core,0,0
Microsoft,moonshine-angular,0,0
Microsoft,vscode-cpptools,709,0
Microsoft,pagination-control,7,7
Microsoft,knockout-simple-form,0,0
Microsoft,PowerBI-Ember,3,3
Microsoft,docsmsftblog,0,0
Microsoft,Build-2016-B808-AppExtensibilitySample,0,0
Microsoft,vscode-smoketest-express,0,0
Microsoft,bf-blog,0,2
Microsoft,FMLab,6,8
Microsoft,windows-snippets,2,2
Microsoft,multi-os-agent,14,14
Microsoft,monaco-editor,435,435
Microsoft,cordova-university,7,7
Microsoft,RServer-for-HDInsight-example-CriteoDataSet,1,1
Microsoft,sql-windows-containers,0,0
Microsoft,azure-webapp-deployment-jenkins-plugin,0,0
Microsoft,ospo-msght,0,0
Microsoft,deprecated-pxt-arduino-core,0,0
Microsoft,window-post-message-proxy,5,5
Microsoft,vscode-mssql,868,0
Microsoft,vsts-seleniumgrid,4,4
Microsoft,elfie-arriba,56,91
Microsoft,iCMS_WDG_Pilot_II_Prod_it-IT,0,0
Microsoft,Imagine_dungeon-wizard,0,0
Microsoft,CSP-Hybrid-Identity,0,0
Microsoft,vsts-extension-color-control,8,9
Microsoft,node-library-build,6,6
Microsoft,bamboo-demo,0,0
Microsoft,PowerBI-visuals-example-using-external-libraries,0,0
Microsoft,PilotKedonov_de-DE,0,0
Microsoft,node-gc-signals,1,1
Microsoft,Techcon_test2_pt-BR,0,0
Microsoft,Techcon_test2_ja-JP,0,0
Microsoft,Techcon_dogfooding_ru-RU,0,0
Microsoft,vsts-rm-stash-webhook,0,0
Microsoft,vscode-generator-code-javascript,0,0
Microsoft,FERPlus,5,5
Microsoft,TechnicalCommunityContent,11,16
Microsoft,pxt-calliope,4,4
Microsoft,ELL,0,0
Microsoft,ospo-witness-event,17,37
Microsoft,PowerBI-visuals-spline,3,7
Microsoft,sample-oauth2-js,0,0
Microsoft,SCCMdocs,191,209
Microsoft,azure-docs,1678,1688
Microsoft,vstsanalytics,4,4
Microsoft,Dynamics365-for-Operations-mobile-FleetManagementSamples,1,1
Microsoft,xbox-live-resiliency-fiddler-plugin,4,4
Microsoft,vscode-node-pack,0,0
Microsoft,DSCConfiguration.Tests,0,0
Microsoft,redux-dag-history,36,36
Microsoft,MRSWorkshopStudent,0,0
Microsoft,Essex-PowerBI-visuals-stateful,5,5
Microsoft,powerbi-visuals-globemap,6,6
Microsoft,tolerant-php-parser,125,125
Microsoft,CortanaRangers,0,0
Microsoft,vsixbootstrapper,5,5
Microsoft,mobile-center-app-shared,0,0
Microsoft,AutoSuggestPipeline,0,0
Microsoft,rx-pxt,0,0
Microsoft,malmo-challenge,36,36
Microsoft,pxt-arduino-built,0,0
Microsoft,MRDesignLabs_Unity,0,0
Microsoft,pxt-bluetooth-max6675,0,0
Microsoft,pxt-bluetooth-midi,2,2
Microsoft,CPS-Tools,0,0
Microsoft,ospo-keyboard-kitty,0,0
Microsoft,pxt-deep-net,0,0
Microsoft,TypeScript-Node-Starter,0,0
