org,repo,datalake,github
Microsoft,SkypeBotsWithAudioVideo,2,2
Microsoft,ospo-cops,125,125
Microsoft,iCMS_WDG_Pilot_II_Prod_de-CH,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_fr-FR,1153,1160
Microsoft,iCMS_WDG_Pilot_II_Prod_gl-ES,358,364
Microsoft,iCMS_WDG_Pilot_II_Prod_ru-ru,1106,1113
Microsoft,dumpling,98,99
Microsoft,WinObjC-Mway,2,0
Microsoft,GraphEngine,370,201
Microsoft,ci.jobs.template,7,7
Microsoft,Microsoft-graph-docs_ru-ru,19,20
Microsoft,ESCI-Jenkins,23,23
Microsoft,open-from-github,24,24
Microsoft,TestingAgainKed_zh-TW,1,0
Microsoft,templates.technet.msft,9,7
Microsoft,HelixNodeSample,4,4
Microsoft,Loop-Where-I-Am-Android,7,7
Microsoft,MgmtSolutions,0,0
Microsoft,Soran_Test,0,0
Microsoft,windows-community-content,20,20
Microsoft,windows-insider-content,3,3
Microsoft,pxt-backend,311,341
Microsoft,ReportingServicesTools,220,241
Microsoft,PowerBI-visuals-decision-tree,10,9
Microsoft,PowerBI-visuals-clustering-kmeans,13,13
Microsoft,CloudAppSecurityDocs,366,376
Microsoft,Cognitive-TextAnalytics-Windows,53,165
Microsoft,StoreBroker,121,37
Microsoft,ospo-metrics-web,5,5
Microsoft,BusinessPlatformApps,2581,2442
Microsoft,sp-dev-docs.ru_ru,12,17
Microsoft,sp-dev-docs.zh_tw,0,0
Microsoft,powerbi-visuals-utils-interactivityutils,27,24
Microsoft,Voice-Controlled-Calendar,1,1
Microsoft,ODBCTest,28,30
Microsoft,microsoft-r,140,147
Microsoft,DiagManagerMSFT,38,42
Microsoft,vsts-jboss-wildfly,29,27
Microsoft,DataStoriesSamples,23,23
Microsoft,WingtipSaaS-OLD,222,423
Microsoft,carbon,1821,396
Microsoft,GraphEngine,370,201
Microsoft,vscode-azurecli,38,99
Microsoft,mesos-log,23,31
Microsoft,EasyRepro,0,3
Microsoft,r-server-loan-credit-risk,58,9
Microsoft,checkedc-lnt,1,1425
Microsoft,moto-trial-racer-wp,6,6
Microsoft,ansible-azure,3,3
Microsoft,Thali,2,2
Microsoft,activate-sensorcore,4,4
Microsoft,puppetforgegate,2,2
Microsoft,js-client-library,75,75
Microsoft,ApplicationInsights-Android,929,926
Microsoft,dotnet-apiweb,92,81
Microsoft,mwt-ds-louiemart,61,61
Microsoft,HockeyApp-Jenkins-Jobs,61,61
Microsoft,moodle-profilefield_oidc,22,22
Microsoft,AppInsights-AgentStartupTask,8,8
Microsoft,mail2bug,127,115
Microsoft,ngconf2015demo,77,75
Microsoft,windows,57,49
Microsoft,CMake,30988,0
Microsoft,msft-demo-preview-tool,711,711
Microsoft,SCVMMLinuxGuestAgent,2,2
Microsoft,F12DevTools-Samples,2,2
Microsoft,java-example-client-data-io,7,7
Microsoft,Windows-appsample-marble-maze,14,14
Microsoft,Windows-classic-samples,19,10
Microsoft,LightLDA,65,61
Microsoft,vscode-textmate,161,169
Microsoft,PowerBI-Angular,75,72
Microsoft,graphics-driver-samples,327,315
Microsoft,vscode-tsd-recommender,5,5
Microsoft,distributed_skipgram_mixture,50,49
Microsoft,HackBoxAdmin,894,862
Microsoft,Partner-app-development,7,7
Microsoft,typescript-chrome-tools-extension,54,54
Microsoft,vscode-website,3941,3991
Microsoft,ux_guidelines_zh-cn,8,0
Microsoft,Angara.Serialization,10,10
Microsoft,VBA-content_ja-jp,10,10
Microsoft,VBA-content_zh-tw,24,24
Microsoft,Sway_ko-kr,1,0
Microsoft,microsoft-partner-center,48,48
Microsoft,EMDocs,1351,1356
Microsoft,moonshine-gateway,30,30
Microsoft,moonshine-docs,2,2
Microsoft,dapjs,29,27
Microsoft,AADConnectConfigDocumenter,50,51
Microsoft,AzureBeat,15,15
Microsoft,DirectXMath,52,52
Microsoft,RefDocTest,110,90
Microsoft,microsoft-r-deployr-api-content,1,0
Microsoft,api-compat,9,9
Microsoft,UWPCommunityToolkit-docs,766,744
Microsoft,iCMS_WDG_Pilot_II_Prod_af-ZA,351,357
Microsoft,iCMS_WDG_Pilot_II_Prod_ar-AE,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_en-AU,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_en-NZ,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_es-AR,1,1
Microsoft,PowerBI-visuals-chiclet,4,4
Microsoft,Docker-PowerShell-Private,234,234
Microsoft,ospo-witness-extension-ipscan,321,331
Microsoft,HandwritingInterop,9,9
Microsoft,VMM_CMS,4,4
Microsoft,ChakraSharp,7,7
Microsoft,AdminRepo_zh-TW,2,0
Microsoft,Techcon_dogfooding2_ru-RU,2,0
Microsoft,TestingAgainKed_fr-FR,1,0
Microsoft,ExPerfAnalyzer,17,17
Microsoft,ReSub,45,35
Microsoft,Reporting-Services-LoadTest,38,39
Microsoft,LightRNN,78,95
Microsoft,helix,325,101
Microsoft,powerbi-visuals-utils-chartutils,51,46
Microsoft,powerbi-visuals-utils-formattingutils,38,24
Microsoft,powerbi-visuals-utils-svgutils,28,22
Microsoft,xbox-live-api,362,131
Microsoft,FastRDFStore,16,16
Microsoft,dag-history-component,252,220
Microsoft,powerbi-visuals-pulsechart,44,37
Microsoft,PowerBI-visuals-dbscan,7,8
Microsoft,powerbi-visuals-dualkpi,10,10
Microsoft,NuGetIISAppServerConfig,16,21
Microsoft,wcf-docker-samples,14,18
Microsoft,mxchip-wifi-mbed-os5,4,4
Microsoft,PowerBI-Developer-Samples,17,13
Microsoft,SplunkAddonForAzureMonitorActivityLogs,15,0
Microsoft,vscode-springqbr,0,3
Microsoft,PowerBI-visuals-forcasting-exp-interactive,0,3
Microsoft,PowerBI-visuals-dbscan-interactive,0,3
Microsoft,Network-Adapter-Class-Extension,12,1
Microsoft,AI-Immersion-Workshop,109,108
Microsoft,HolographicSouvenirProject,5,29
Microsoft,ospo-testing-manager-new-repos1,3,0
Microsoft,BotBuilder-RealTimeMediaCalling,13,10
Microsoft,real-time-filter-demo,87,87
Microsoft,TypeScriptSamples,235,207
Microsoft,dotnet-features,39,39
Microsoft,dotnet-samples,37,35
Microsoft,azure-chat-for-java,31,29
Microsoft,fog,11150,11150
Microsoft,SimpleTracks,2,2
Microsoft,TypeScript-Docs,756,708
Microsoft,ConnectedServices,41,37
Microsoft,ApplicationInsights-App-Android,35,5
Microsoft,SharePointMigration,32,32
Microsoft,vso-private-test,1,1
Microsoft,js-example-fraud-score-basics,10,10
Microsoft,clang-cppstat,58249,0
Microsoft,llvm-1,120052,120052
Microsoft,azure-shortcuts-for-java,361,360
Microsoft,HockeyApp-DevApp-for-IOS,1742,1714
Microsoft,TVHelpers,232,230
Microsoft,generator-docker,313,206
Microsoft,ProjectOxford-ClientSDK,83,65
Microsoft,vscode-htmltagwrap,62,57
Microsoft,HealthClinic.biz,64,60
Microsoft,vscode-mvpsummit,5,5
Microsoft,connectDemo,0,0
Microsoft,vscode-filewatcher-windows,5,4
Microsoft,opensource-portal,172,156
Microsoft,cordova-plugin-hockeyapp,73,72
Microsoft,virtualization-ui,31,32
Microsoft,vscordovadocs,185,185
Microsoft,C-E-Localization,1,1
Microsoft,azure-gallery,966,966
Microsoft,ProjectOxford-Apps-MimickerAlarm,26,11
Microsoft,vscode-cordova,766,751
Microsoft,Sway_de-de,1,0
Microsoft,process-customization-scripts,11,10
Microsoft,Imagine_stealthbot,5,5
Microsoft,PBI-Solution-Template,1,1
Microsoft,azure-tools-for-java,138,83
Microsoft,moonshine-emt,104,103
Microsoft,moonshine-core,28,28
Microsoft,moonshine-angular,31,31
Microsoft,vscode-cpptools,21,21
Microsoft,pagination-control,43,42
Microsoft,knockout-simple-form,2,2
Microsoft,PowerBI-Ember,50,48
Microsoft,docsmsftblog,159,159
Microsoft,Build-2016-B808-AppExtensibilitySample,2,0
Microsoft,vscode-smoketest-express,2,2
Microsoft,bf-blog,47,3
Microsoft,FMLab,7,9
Microsoft,windows-snippets,28,24
Microsoft,multi-os-agent,50,50
Microsoft,monaco-editor,162,157
Microsoft,cordova-university,39,39
Microsoft,RServer-for-HDInsight-example-CriteoDataSet,5,5
Microsoft,sql-windows-containers,1,1
Microsoft,azure-webapp-deployment-jenkins-plugin,7,7
Microsoft,ospo-msght,432,432
Microsoft,deprecated-pxt-arduino-core,9,9
Microsoft,window-post-message-proxy,76,72
Microsoft,vscode-mssql,1980,750
Microsoft,vsts-seleniumgrid,66,4
Microsoft,elfie-arriba,440,168
Microsoft,iCMS_WDG_Pilot_II_Prod_it-IT,1093,1100
Microsoft,Imagine_dungeon-wizard,1,0
Microsoft,CSP-Hybrid-Identity,1,0
Microsoft,vsts-extension-color-control,74,65
Microsoft,node-library-build,51,51
Microsoft,bamboo-demo,1,1
Microsoft,PowerBI-visuals-example-using-external-libraries,7,7
Microsoft,PilotKedonov_de-DE,1,0
Microsoft,node-gc-signals,12,12
Microsoft,Techcon_test2_pt-BR,1,0
Microsoft,Techcon_test2_ja-JP,1,0
Microsoft,Techcon_dogfooding_ru-RU,9,0
Microsoft,vsts-rm-stash-webhook,3,3
Microsoft,vscode-generator-code-javascript,6,6
Microsoft,FERPlus,31,33
Microsoft,TechnicalCommunityContent,222,287
Microsoft,pxt-calliope,2666,2668
Microsoft,ELL,4560,0
Microsoft,ospo-witness-event,221,227
Microsoft,PowerBI-visuals-spline,19,6
Microsoft,sample-oauth2-js,2,2
Microsoft,SCCMdocs,4177,4243
Microsoft,azure-docs,165878,168834
Microsoft,vstsanalytics,87,54
Microsoft,Dynamics365-for-Operations-mobile-FleetManagementSamples,32,45
Microsoft,xbox-live-resiliency-fiddler-plugin,8,5
Microsoft,vscode-node-pack,0,0
Microsoft,DSCConfiguration.Tests,253,0
Microsoft,redux-dag-history,189,128
Microsoft,MRSWorkshopStudent,4,4
Microsoft,Essex-PowerBI-visuals-stateful,102,97
Microsoft,powerbi-visuals-globemap,42,29
Microsoft,tolerant-php-parser,528,517
Microsoft,CortanaRangers,6,6
Microsoft,vsixbootstrapper,29,29
Microsoft,mobile-center-app-shared,3,4
Microsoft,AutoSuggestPipeline,2,2
Microsoft,rx-pxt,4,4
Microsoft,malmo-challenge,106,50
Microsoft,pxt-arduino-built,0,6
Microsoft,MRDesignLabs_Unity,50,10
Microsoft,pxt-bluetooth-max6675,0,28
Microsoft,pxt-bluetooth-midi,0,68
Microsoft,CPS-Tools,3,4
Microsoft,ospo-keyboard-kitty,1,0
Microsoft,pxt-deep-net,2,5
Microsoft,TypeScript-Node-Starter,7,7
